2023-10-04 12:11:50,776 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:12:48,952 INFO log :: POST | 127.0.0.1:8000/api/v3/category/ | multipart/form-data; boundary=----WebKitFormBoundaryHTUABYzXqAJ5GA00 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:12:57,466 INFO log :: POST | 127.0.0.1:8000/api/v3/category/ | multipart/form-data; boundary=----WebKitFormBoundaryHTUABYzXqAJ5GA00 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:13:16,531 INFO log :: GET | 127.0.0.1:8000/api/v3/category/3 | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:13:16,541 INFO log :: GET | 127.0.0.1:8000/api/v3/category/3/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:13:22,422 INFO log :: GET | 127.0.0.1:8000/api/v3/category/4 | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:13:22,430 INFO log :: GET | 127.0.0.1:8000/api/v3/category/4/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:13:44,127 INFO log :: DELETE | 127.0.0.1:8000/api/v3/category/4/ | application/x-www-form-urlencoded; charset=UTF-8 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:13:51,938 INFO log :: GET | 127.0.0.1:8000/api/v3/category/3/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:14:05,471 INFO log :: GET | 127.0.0.1:8000/api/v3/category/4/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:14:37,572 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:54:27,491 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:09:38,129 INFO log :: OPTIONS | 127.0.0.1:8000/api/v3/category/ | application/x-www-form-urlencoded; charset=UTF-8 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:09:45,635 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:19:17,873 INFO log :: POST | 127.0.0.1:8000/api/v3/category/ | multipart/form-data; boundary=----WebKitFormBoundaryGqAN3SzaTTBm94mY | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:19:19,677 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:19:32,807 INFO log :: GET | 127.0.0.1:8000/api/v4/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:19:39,957 INFO log :: GET | 127.0.0.1:8000/api/v4/category/4 | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:19:39,966 INFO log :: GET | 127.0.0.1:8000/api/v4/category/4/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:19:59,652 INFO log :: DELETE | 127.0.0.1:8000/api/v4/category/4/ | application/x-www-form-urlencoded; charset=UTF-8 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:20:06,409 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:20:15,504 INFO log :: GET | 127.0.0.1:8000/api/v4/category/4/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:20:25,719 INFO log :: GET | 127.0.0.1:8000/api/v4/category/5/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:20:30,177 INFO log :: DELETE | 127.0.0.1:8000/api/v4/category/5/ | application/x-www-form-urlencoded; charset=UTF-8 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:20:46,053 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:20:48,862 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:27:24,414 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:27:53,032 INFO log :: GET | 127.0.0.1:8000/api/v2/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:28:21,349 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:29:50,303 INFO log :: GET | 127.0.0.1:8000/api/v4/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:29:56,232 INFO log :: GET | 127.0.0.1:8000/api/v4/category/2 | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:29:56,238 INFO log :: GET | 127.0.0.1:8000/api/v4/category/2/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:47:59,622 INFO log :: GET | 127.0.0.1:8000/api/v2/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:48:11,438 INFO log :: GET | 127.0.0.1:8000/api/v4/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:48:36,307 INFO log :: GET | 127.0.0.1:8000/api/v4/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 13:56:56,544 INFO log :: GET | 127.0.0.1:8000/api/v3/resource | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 07:28:43,597 INFO log :: GET | 127.0.0.1:8000/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 07:28:43,664 INFO log :: GET | 127.0.0.1:8000/favicon.ico | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 07:29:11,833 INFO log :: GET | 127.0.0.1:8000/api/v1/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 07:29:27,533 INFO log :: GET | 127.0.0.1:8000/api/v2/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 07:29:32,404 INFO log :: GET | 127.0.0.1:8000/api/v2/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:03:21,251 INFO log :: GET | 127.0.0.1:8000/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:03:44,436 INFO log :: GET | 127.0.0.1:8000/api/v1/login/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:03:55,046 INFO log :: GET | 127.0.0.1:8000/api/v1/login | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:04:19,139 INFO log :: GET | 127.0.0.1:8000/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:04:30,293 INFO log :: GET | 127.0.0.1:8000/api/v1/login | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:06:04,073 INFO log :: GET | 127.0.0.1:8000/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:06:11,209 INFO log :: GET | 127.0.0.1:8000/api/v1/login/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:07:23,913 INFO log :: GET | 127.0.0.1:8000/user/api/v1/login/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:09:08,408 INFO log :: POST | 127.0.0.1:8000/user/api/v1/login/ | application/json | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:10:21,170 INFO log :: POST | 127.0.0.1:8000/user/api/v1/login/ | application/json | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:11:38,145 INFO log :: POST | 127.0.0.1:8000/user/api/v1/login/ | application/json | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:11:41,800 INFO log :: GET | 127.0.0.1:8000/user/api/v1/login/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:12:34,245 INFO log :: POST | 127.0.0.1:8000/user/api/v1/login/ | application/json | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:12:38,056 INFO log :: GET | 127.0.0.1:8000/user/api/v1/login/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
